9.775	0.0181557	4.04941e-20
9.8	0.0192486	3.18672e-20
9.825	0.0175043	2.50622e-20
9.85	0.0186037	1.96978e-20
9.875	0.020052	1.54717e-20
9.9	0.021004	1.21446e-20
9.925	0.0167514	9.52684e-21
9.95	0.0175231	7.4686e-21
9.975	0.0202875	5.8513e-21
10	0.0172658	4.5813e-21
10.025	0.019881	3.58466e-21
10.05	0.0205061	2.80305e-21
10.075	0.0189349	2.19046e-21
10.1	0.0184094	1.71067e-21
10.125	0.0149429	1.33511e-21
10.15	0.0170726	1.04134e-21
10.175	0.0157196	8.11693e-22
10.2	0.0156164	6.32287e-22
10.225	0.0153302	4.9222e-22
10.25	0.0156787	3.82938e-22
10.275	0.0147477	2.97729e-22
10.3	0.0166605	2.31332e-22
10.325	0.0167414	1.79629e-22
10.35	0.017752	1.39392e-22
10.375	0.0180247	1.081e-22
10.4	0.0235545	8.37787e-23
10.425	0.0234793	6.48884e-23
10.45	0.0234026	5.02254e-23
10.475	0.0242763	3.88511e-23
10.5	0.02114	3.00336e-23
10.525	0.0247969	2.32025e-23
10.55	0.0221144	1.79138e-23
10.575	0.0204728	1.38217e-23
10.6	0.0180351	1.06576e-23
10.625	0.0190018	8.21264e-24
10.65	0.0177136	6.32454e-24
10.675	0.0213562	4.86742e-24
10.7	0.0215557	3.74363e-24
10.725	0.0229539	2.87746e-24
10.75	0.0208552	2.2103e-24
10.775	0.0189377	1.69675e-24
10.8	0.0222641	1.30168e-24
10.825	0.0248073	9.97973e-25
10.85	0.0204279	7.64638e-25
10.875	0.0259605	5.85487e-25
10.9	0.0195858	4.48025e-25
10.925	0.022886	3.42618e-25
10.95	0.0226787	2.61845e-25
10.975	0.0206923	1.99987e-25
11	0.0178471	1.52645e-25
11.025	0.0175065	1.16436e-25
11.05	0.015785	8.87598e-26
11.075	0.0142602	6.76191e-26
11.1	0.0124005	5.1481e-26
11.125	0.0113826	3.91695e-26
11.15	0.00733488	2.97834e-26
11.175	0.00780121	2.26321e-26
11.2	0.0101217	1.71869e-26
11.225	0.00972965	1.30436e-26
11.25	0.00735723	9.89282e-27
11.275	0.00485311	7.49837e-27
11.3	0.00565017	5.67987e-27
11.325	0.00689926	4.29966e-27
11.35	0.00771214	3.25277e-27
11.375	0.00460279	2.45922e-27
11.4	0.0055251	1.85809e-27
11.425	0.00566261	1.40301e-27
11.45	0.00568742	1.05871e-27
11.475	0.00456983	7.98398e-28
11.5	0.00413078	6.01708e-28
11.525	0.00357255	4.53186e-28
11.55	0.00231488	3.41108e-28
11.575	0.00220867	2.56585e-28
11.6	0.00128423	1.92884e-28
11.625	0.00140702	1.44905e-28
11.65	0.000824298	1.08792e-28
11.675	0.000827839	8.16274e-29
11.7	0.00166278	6.12066e-29
11.725	0.0010735	4.58654e-29
11.75	0.00131766	3.43477e-29
11.775	0.00132327	2.5706e-29
11.8	0.00120809	1.92263e-29
11.825	0.000727927	1.43708e-29
11.85	0.00121835	1.07347e-29
11.875	0.000611747	8.01357e-30
11.9	0.00073719	5.97841e-30
11.925	0.00209749	4.45728e-30
11.95	0.00260189	3.32108e-30
11.975	0.000746512	2.47294e-30
12	0.000624693	1.84023e-30
12.025	0.00025092	1.36854e-30
12.05	0.000755892	1.0171e-30
12.075	0.000379516	7.55436e-31
12.1	0.00114327	5.60732e-31
12.125	0.00025511	4.15948e-31
12.15	0.000384245	3.08352e-31
12.175	0.000514437	2.28444e-31
12.2	0.00193707	1.69136e-31
12.225	0.000648339	1.25147e-31
12.25	0.000781192	9.25394e-32
12.275	0.000784384	6.83848e-32
12.3	0.000262527	5.05029e-32
12.325	0.000131798	3.72734e-32
12.35	0.000132333	2.7492e-32
12.375	0.000531477	2.02646e-32
12.4	0.000133407	1.49278e-32
12.425	0	1.09895e-32
12.45	0.000672424	8.08511e-33
12.475	0.00148528	5.94454e-33
12.5	0.00149124	4.36793e-33
12.525	0.0013611	3.20744e-33
12.55	0.00232311	2.35378e-33
12.575	0.00178358	1.72623e-33
